record_id,인물,org_id,구분,직위,원표기,시간구간,근거절,보조출전,근거수준,보조사료대조,교차확인비고,비고,시기구획,직무분류,기관계열
OH0347,세노 에이타로,O038,소속,,졸업생,,30-3,,대구물어 단독 전거,미대조,,[시드 표적검증 2026-07-23] 30-3 '경상북도 포항 토목과 파출소 주임인 세노 에이타로도 당시 이 학교를 졸업했다' — 졸업(재학) 사실의 명시 서술. 졸업 연도 불명으로 시간구간 공란,,,교육
OH0348,시타가와 하루,O038,직위,기타,교원,1907,72-2,,대구물어 단독 전거,미확인,,,민단 제도화기(1906~07),5 전문직능직,교육
OH0349,아와타 에이지로,O038,직위,기타,소학교 교장,1905~1906,23-2;30-2,,대구물어 단독 전거,미확인,,"대구 최초의 소학교 교장 | 초대 교장; 1906년 봄 퇴임, 1924년 서거",민회기(1903~05),5 전문직능직,교육
OH0350,아카시 세이코,O038,소속,,재학생,1905,30-2,,대구물어 단독 전거,미대조,,1905-10 개교 당시 재학생,민회기(1903~05),,교육
OH0351,야마노 우에쿠니,O038,소속,,재학생,1905,30-2,,대구물어 단독 전거,미대조,,1905-10 개교 당시 재학생,민회기(1903~05),,교육
OH0352,야마다 히로미치,O038,소속,,재학생,1905,30-2,,대구물어 단독 전거,미대조,,1905-10 개교 당시 재학생,민회기(1903~05),,교육
OH0353,오치 치에코,O038,소속,,재학생,1905,30-2,,대구물어 단독 전거,미대조,,1905-10 개교 당시 재학생,민회기(1903~05),,교육
OH0354,히와타시 세이에이,O038,직위,기타,교장,1907,30-2;71-1;72-2,,대구물어 단독 전거,미확인,,마에다 후임,민단 제도화기(1906~07),5 전문직능직,교육
OH0355,사토 겐쇼,O039,직위,기타,경영,1906~,29-4,,대구물어 단독 전거,미대조,,한일병합 무렵까지 운영,민단 제도화기(1906~07),4 상업·경영직,교육
OH0356,스토 시즈야,O039,직위,발기인,야학교 설립,1903,29-4,,대구물어 단독 전거,미대조,,포교소 내 설립,민회기(1903~05),10 발기인,교육
OH0357,정해붕,O039,소속,,수학(학생),,29-4,,대구물어 단독 전거,미대조,,야학교 출신으로 명시,,,교육
OH0358,니시야마 유스케,O040,직위,기타,학감 교사,1906~,52-3;71-1,,대구물어 단독 전거,미대조,,원문 니시야마 구마스케(西山熊助),민단 제도화기(1906~07),5 전문직능직,교육(한국인)
OH0359,엄성구,O040,직위,기타,교장,1906~,52-3;71-1,,대구물어 단독 전거,미대조,,,민단 제도화기(1906~07),5 전문직능직,교육(한국인)
OH0360,나카무라 헤이시로 부인,O042,직위,기타,보모,1907,79-3,,대구물어 단독 전거,미대조,,신규인물후보 — 최초 보모·본정2정목 나카무라 헤이시로의 부인,민단 제도화기(1906~07),5 전문직능직,교육
OH0361,야마노 우에쿠니,O042,직위,기타,보모,,30-2,,대구물어 단독 전거,미대조,,현재(1930),,5 전문직능직,교육
OH0362,가와이 아사오,O043,소속,,사무 보조,,62-1,,대구물어 단독 전거,미대조,,,,,교육·종교
OH0363,나카자와 덴노스케,O043,직위,기타,사무장,,62-1,,대구물어 단독 전거,미대조,,,,3 집행간부·사무회계직,교육·종교
OH0364,사카모토 도시스케,O043,소속,,(사무장 아래 사무),,62-1,,대구물어 단독 전거,미대조,,직명 미기재,,,교육·종교
OH0365,사토 겐쇼,O043,소속,,(직명 미기재),1907,71-1,,대구물어 단독 전거,미대조,,직원록 등재,민단 제도화기(1906~07),,교육·종교
OH0366,사토 겐쇼,O043,직위,기타,주임(후임 법사),1906~,29-4,,대구물어 단독 전거,미대조,,,민단 제도화기(1906~07),5 전문직능직,교육·종교
OH0367,스토 시즈야,O043,직위,기타,주임(법사),1903~1906,29-4,,대구물어 단독 전거,미대조,,1906-02 전임 명령으로 이임,민회기(1903~05),5 전문직능직,교육·종교
OH0368,후카와 고테쓰,O044,소속,,법사,1905,5-1,,대구물어 단독 전거,미대조,,전승축하회 추도 법사 사회,민회기(1903~05),,교육·종교
OH0369,후카와 고테쓰,O044,소속,,(직명 미기재),1907,71-1,,대구물어 단독 전거,미대조,,직원록 등재,민단 제도화기(1906~07),,교육·종교
OH0370,이와사키 다미야,O046,직위,기타,초대 신관,1906~,53-4,,대구물어 단독 전거,미대조,,쓰시마 출신,민단 제도화기(1906~07),5 전문직능직,교육·종교
OH0371,가미무라 나오치카,O047,직위,기타,원장,,67-3,,대구물어 단독 전거,미대조,,마쓰모토 후임;1929 병사,,5 전문직능직,공익(의료)
OH0372,마쓰모토 시게마사,O047,직위,기타,원장(일등 군의정),1910~,67-3;96-2,,대구물어 단독 전거,미대조,,대구자혜의원;약 10년 재임 후 개업 | 병합 후 대구자혜의원장(O047 후신) 부임 | [재판정 부분] 원문은 병합 후 대구자혜의원 원장 부임 서술 — 동인의원 원장은 이케가미 시로. 조직 귀속 재검토 필요,확장기(1908~10),9 경찰·헌병·군,공익(의료)
OH0373,모쿠자키 야소하치,O047,직위,기타,서무,1907~,67-2,,대구물어 단독 전거,미대조,,,민단 제도화기(1906~07),3 집행간부·사무회계직,공익(의료)
OH0374,스즈키 하치로,O047,직위,기타,약제사,1907~,67-2;71-1,,대구물어 단독 전거,미대조,,1929 병사(67-3),민단 제도화기(1906~07),5 전문직능직,공익(의료)
OH0375,야마네 마사지,O047,직위,기타,원장,,67-3,,대구물어 단독 전거,미대조,,1930 현재(도립대구의원),,5 전문직능직,공익(의료)
OH0376,이케가미 시로,O047,직위,기타,원장,1907~,67-2;71-1;98-3,,대구물어 단독 전거,미대조,,1907-03-12 착임;후에 대구 개업 후 고베 이전(67-3) | 본문 성만 표기(이케가미 원장),민단 제도화기(1906~07),5 전문직능직,공익(의료)
OH0377,후지나와 분준,O047,직위,기타,부원장,1907~,67-2;71-1,,대구물어 단독 전거,미대조,,동인의원 대구 유치 주선,민단 제도화기(1906~07),5 전문직능직,공익(의료)
OH0378,후쿠타케 쇼조,O047,직위,기타,의원(醫員),1907~,67-2;71-1,,대구물어 단독 전거,미대조,,1929 병사(67-3),민단 제도화기(1906~07),5 전문직능직,공익(의료)
OH0379,오쿠마 시게노부,O048,직위,기타,총재,,67-2,,대구물어 단독 전거,미대조,,,,1 대표직,공익(의료)
OH0380,가와이 아사오,O049,직위,발기인,주도,1905,28-1,,대구물어 단독 전거,미대조,,'나를 더해' 서술,민회기(1903~05),10 발기인,동향·친목
OH0381,다도코로 유키에,O049,직위,발기인,주도(다토코로 유키에),1905,28-1,,대구물어 단독 전거,미대조,,구표기 적용,민회기(1903~05),10 발기인,동향·친목
OH0382,마키노 슈,O049,직위,발기인,주도,1905,28-1,,대구물어 단독 전거,미대조,,1905-07 발회식,민회기(1903~05),10 발기인,동향·친목
OH0383,스즈키 히사지로,O049,직위,발기인,주도,1905,28-1,,대구물어 단독 전거,미대조,,발회식 주도,민회기(1903~05),10 발기인,동향·친목
OH0384,히자쓰키 마스키치,O049,직위,발기인,주도,1905,28-1,,대구물어 단독 전거,미대조,,,민회기(1903~05),10 발기인,동향·친목
OH0385,가나모리 리키자부로,O051,소속,,회원(1913 회합 명단),1913,39-2,,대구물어 단독 전거,미대조,,,시기외,,동향·친목
OH0386,고다마 이타로,O051,소속,,회원(1913 회합 명단),1913,39-2,,대구물어 단독 전거,미대조,,,시기외,,동향·친목
OH0387,구와노 긴타로,O051,소속,,회원(1913 회합 명단),1913,39-2,,대구물어 단독 전거,미대조,,,시기외,,동향·친목
OH0388,기도 다다지로,O051,소속,,회원(1913 회합 명단),1913,39-2,,대구물어 단독 전거,미대조,,,시기외,,동향·친목
OH0389,나가이 고타로,O051,소속,,회원(1913 회합 명단),1913,39-2,,대구물어 단독 전거,미대조,,,시기외,,동향·친목
OH0390,나카에 고로헤이,O051,소속,,회원(1913 회합 명단),1913,39-2,,대구물어 단독 전거,미대조,,,시기외,,동향·친목
OH0391,니시야마 쓰루키치,O051,소속,,회원(1913 회합 명단),1913,39-2,,대구물어 단독 전거,미대조,,,시기외,,동향·친목
OH0392,도쿠라 소로쿠,O051,소속,,회원(1913 회합 명단),1913,39-2,,대구물어 단독 전거,미대조,,,시기외,,동향·친목
OH0393,마쓰이 이치타로,O051,소속,,회원(1913 회합 명단),1913,39-2,,대구물어 단독 전거,미대조,,,시기외,,동향·친목
OH0394,마에카와 도모지,O051,소속,,회원(1913 회합 명단),1913,39-2,,대구물어 단독 전거,미대조,,,시기외,,동향·친목
OH0395,모리나가 소이치,O051,직위,발기인,발기,1913,39-2,,대구물어 단독 전거,미대조,,팔조회 발기(회원 겸),시기외,10 발기인,동향·친목
OH0396,미쓰하시 에이타로,O051,소속,,회원(1913 회합 명단),1913,39-2,,대구물어 단독 전거,미대조,,,시기외,,동향·친목
OH0397,미와 조테쓰,O051,소속,,회원(1913 회합 명단),1913,39-2,,대구물어 단독 전거,미대조,,,시기외,,동향·친목
OH0398,사이토 요시조,O051,소속,,회원(1913 회합 명단),1913,39-2;63-2,,대구물어 단독 전거,미대조,,,시기외,,동향·친목
OH0399,사카모토 도시스케,O051,소속,,회원(1913 회합 명단),1913,39-2,,대구물어 단독 전거,미대조,,,시기외,,동향·친목
OH0400,시노하라 가나메,O051,소속,,회원(1913 회합 명단),1913,39-2,,대구물어 단독 전거,미대조,,,시기외,,동향·친목
OH0401,아베 도시로,O051,소속,,회원(1913 회합 명단),1913,39-2,,대구물어 단독 전거,미대조,,,시기외,,동향·친목
OH0402,우에다 요시오,O051,소속,,회원(1913 회합 명단),1913,39-2,,대구물어 단독 전거,미대조,,,시기외,,동향·친목
OH0403,우치다 로쿠로,O051,소속,,회원(1913 회합 명단),1913,39-2,,대구물어 단독 전거,미대조,,,시기외,,동향·친목
OH0404,이시카와 오쿠조,O051,소속,,회원(1913 회합 명단),1913,39-2,,대구물어 단독 전거,미대조,,,시기외,,동향·친목
OH0405,이와나가 젠지로,O051,소속,,회원(1913 회합 명단),1913,39-2,,대구물어 단독 전거,미대조,,,시기외,,동향·친목
OH0406,이와세 시즈카,O051,소속,,회원(1913 회합 명단),1913,39-2,,대구물어 단독 전거,미대조,,,시기외,,동향·친목
OH0407,이즈카 쇼이치,O051,소속,,회원(1913 회합 명단),1913,39-2,,대구물어 단독 전거,미대조,,,시기외,,동향·친목
OH0408,후루카와 분노스케,O051,소속,,회원(1913 회합 명단),1913,39-2,,대구물어 단독 전거,미대조,,,시기외,,동향·친목
OH0409,히자쓰키 마스키치,O051,소속,,회원(1913 회합 명단),1913,39-2,,대구물어 단독 전거,미대조,,,시기외,,동향·친목
OH0410,가네미쓰 우헤이,O052,소속,,회원,1928~,40-1,,대구물어 단독 전거,미대조,,1928-02 조직 회원 명부(총 77명 중 열거분),시기외,,동향·친목
OH0411,가네코 기이치,O052,소속,,회원,1928~,40-1,,대구물어 단독 전거,미대조,,1928-02 조직 회원 명부(총 77명 중 열거분),시기외,,동향·친목
OH0412,가도치 가나,O052,소속,,회원,1928~,40-1,,대구물어 단독 전거,미대조,,1928-02 조직 회원 명부(총 77명 중 열거분),시기외,,동향·친목
OH0413,가도타 기쿠,O052,소속,,회원,1928~,40-1,,대구물어 단독 전거,미대조,,1928-02 조직 회원 명부(총 77명 중 열거분),시기외,,동향·친목
OH0414,가미야 도요나리,O052,소속,,회원,1928~,40-1,,대구물어 단독 전거,미대조,,1928-02 조직 회원 명부(총 77명 중 열거분),시기외,,동향·친목
OH0415,가미타니 겐지로,O052,소속,,회원,1928~,40-1,,대구물어 단독 전거,미대조,,1928-02 조직 회원 명부(총 77명 중 열거분),시기외,,동향·친목
OH0416,가사하라 사토시,O052,소속,,회원,1928~,40-1,,대구물어 단독 전거,미대조,,1928-02 조직 회원 명부(총 77명 중 열거분),시기외,,동향·친목
OH0417,가와구치 유키치,O052,소속,,회원,1928~,40-1,,대구물어 단독 전거,미대조,,1928-02 조직 회원 명부(총 77명 중 열거분),시기외,,동향·친목
OH0418,가와이 아사오,O052,소속,,회원,1928~,40-1,,대구물어 단독 전거,미대조,,1928-02 조직 회원 명부(총 77명 중 열거분),시기외,,동향·친목
OH0419,가와이 아사오,O052,직위,이사·간사,간사,1928~,40-2,,대구물어 단독 전거,미대조,,"사카모토 원문표기 슌스케, 모리나가 원문표기 守泳宗一 등 표준표기로 변환",시기외,3 집행간부·사무회계직,동향·친목
OH0420,가와카쓰 우메키치,O052,소속,,회원,1928~,40-1,,대구물어 단독 전거,미대조,,1928-02 조직 회원 명부(총 77명 중 열거분),시기외,,동향·친목
OH0421,가즈 요시타로,O052,소속,,회원,1928~,40-1,,대구물어 단독 전거,미대조,,1928-02 조직 회원 명부(총 77명 중 열거분),시기외,,동향·친목
OH0422,구로노 기요쓰구,O052,소속,,회원,1928~,40-1,,대구물어 단독 전거,미대조,,1928-02 조직 회원 명부(총 77명 중 열거분),시기외,,동향·친목
OH0423,구와노 긴타로,O052,소속,,회원,1928~,40-1,,대구물어 단독 전거,미대조,,1928-02 조직 회원 명부(총 77명 중 열거분),시기외,,동향·친목
OH0424,기도 다다지로,O052,소속,,회원,1928~,40-1,,대구물어 단독 전거,미대조,,1928-02 조직 회원 명부(총 77명 중 열거분),시기외,,동향·친목
OH0425,기타가와 지헤이,O052,소속,,회원,1928~,40-1,,대구물어 단독 전거,미대조,,1928-02 조직 회원 명부(총 77명 중 열거분),시기외,,동향·친목
OH0426,기타무라 도시오,O052,소속,,회원,1928~,40-1,,대구물어 단독 전거,미대조,,1928-02 조직 회원 명부(총 77명 중 열거분),시기외,,동향·친목
OH0427,나가이 고타로,O052,소속,,회원,1928~,40-1,,대구물어 단독 전거,미대조,,1928-02 조직 회원 명부(총 77명 중 열거분),시기외,,동향·친목
OH0428,나가이 고타로,O052,직위,이사·간사,간사,1928~,40-2,,대구물어 단독 전거,미대조,,"사카모토 원문표기 슌스케, 모리나가 원문표기 守泳宗一 등 표준표기로 변환",시기외,3 집행간부·사무회계직,동향·친목
OH0429,나카모토 가타로,O052,소속,,회원,1928~,40-1,,대구물어 단독 전거,미대조,,1928-02 조직 회원 명부(총 77명 중 열거분),시기외,,동향·친목
OH0430,나카무라 기이치,O052,소속,,회원,1928~,40-1,,대구물어 단독 전거,미대조,,1928-02 조직 회원 명부(총 77명 중 열거분),시기외,,동향·친목
OH0431,나카무라 헤이시로,O052,소속,,회원,1928~,40-1,,대구물어 단독 전거,미대조,,1928-02 조직 회원 명부(총 77명 중 열거분),시기외,,동향·친목
OH0432,나카쓰카 로쿠스케,O052,소속,,회원,1928~,40-1,,대구물어 단독 전거,미대조,,1928-02 조직 회원 명부(총 77명 중 열거분),시기외,,동향·친목
OH0433,나카에 고로헤이,O052,소속,,회원,1928~,40-1,,대구물어 단독 전거,미대조,,1928-02 조직 회원 명부(총 77명 중 열거분),시기외,,동향·친목
